netH,netCharge,molW,kyleD,a_a,c_c,d_d,e_e,f_f,g_g,h_h,i_i,k_k,l_l,m_m,n_n,p_p,q_q,r_r,s_s,t_t,v_v,w_w,y_y,tiny,small,large,aliphatic,aromatic,total_charged,negative_charged,positive_charged,polar,neutral,hydrophobic,label
14,1,2494.68,-0.281818182,0.136363636,0,0,0.045454545,0.045454545,0.090909091,0,0.090909091,0,0.045454545,0,0.045454545,0.227272727,0,0.090909091,0.136363636,0,0,0,0,0.363636364,0.454545455,0.136363636,0.136363636,0.045454545,0.136363636,0.045454545,0.090909091,0.181818182,0.590909091,0.181818182,non_antiviral_peptide
19,1,3225.57,-0.014814815,0.074074074,0.037037037,0,0.074074074,0,0.074074074,0.074074074,0.074074074,0.074074074,0.111111111,0,0.037037037,0.037037037,0,0.037037037,0.074074074,0.111111111,0.074074074,0,0,0.37037037,0.555555556,0.037037037,0.259259259,0.074074074,0.259259259,0.074074074,0.185185185,0.222222222,0.444444444,0.296296296,non_antiviral_peptide
21,1,3854.21,-0.072727273,0.060606061,0,0.03030303,0.03030303,0.060606061,0.181818182,0.03030303,0.090909091,0.060606061,0.03030303,0,0.03030303,0.060606061,0.060606061,0.03030303,0.03030303,0.090909091,0.090909091,0,0,0.393939394,0.484848485,0.090909091,0.212121212,0.090909091,0.181818182,0.060606061,0.121212121,0.242424242,0.454545455,0.272727273,non_antiviral_peptide
38,8,4501.2,-0.491428571,0.142857143,0,0.028571429,0.028571429,0,0,0,0.114285714,0.2,0.057142857,0.057142857,0.028571429,0,0.028571429,0.085714286,0.057142857,0.085714286,0.028571429,0,0.028571429,0.314285714,0.542857143,0.114285714,0.2,0.028571429,0.342857143,0.057142857,0.285714286,0.4,0.314285714,0.257142857,non_antiviral_peptide
10,1,1233.37,0.01,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.1,0.1,0.3,0,0,0.1,0,0.3,0.4,0.2,0.3,0.1,0.1,0,0.1,0.2,0.3,0.4,non_antiviral_peptide
34,4,5062.74,-0.1375,0.05,0.025,0.025,0.075,0.05,0.1,0,0,0.125,0.175,0,0.05,0.025,0,0.075,0,0.075,0.1,0,0.025,0.275,0.55,0.15,0.275,0.075,0.3,0.1,0.2,0.35,0.275,0.35,non_antiviral_peptide
18,-4,2995.06,-0.356,0.04,0,0,0.2,0.04,0.04,0.04,0.08,0.04,0.04,0,0.04,0,0,0,0.24,0.08,0.08,0,0,0.4,0.52,0.04,0.2,0.08,0.28,0.2,0.08,0.28,0.44,0.24,non_antiviral_peptide
27,5,4868.79,0.602631579,0,0.026315789,0,0,0.026315789,0.052631579,0,0.078947368,0.026315789,0.131578947,0.078947368,0.026315789,0.131578947,0.026315789,0.105263158,0.052631579,0.052631579,0.131578947,0.026315789,0,0.184210526,0.631578947,0.157894737,0.342105263,0.052631579,0.131578947,0,0.131578947,0.184210526,0.289473684,0.5,non_antiviral_peptide
19,-1,3180.53,-0.124,0.04,0,0.04,0.12,0.04,0.04,0,0.04,0.08,0.12,0.04,0.08,0.04,0,0.04,0.04,0.04,0.12,0,0.04,0.2,0.64,0.12,0.28,0.08,0.28,0.16,0.12,0.36,0.24,0.36,non_antiviral_peptide
11,-1,1631.71,-1.592307692,0,0,0.076923077,0.076923077,0,0.076923077,0,0,0.076923077,0.076923077,0,0.076923077,0.153846154,0.076923077,0,0.076923077,0,0,0.076923077,0.076923077,0.230769231,0.538461538,0.153846154,0.076923077,0.153846154,0.230769231,0.153846154,0.076923077,0.384615385,0.384615385,0.153846154,non_antiviral_peptide
24,3,5103.82,0.414634146,0.073170732,0.024390244,0,0.024390244,0.073170732,0.073170732,0,0.048780488,0.048780488,0.097560976,0.024390244,0.024390244,0.12195122,0.024390244,0.048780488,0.097560976,0.024390244,0.097560976,0.048780488,0,0.292682927,0.512195122,0.170731707,0.243902439,0.12195122,0.12195122,0.024390244,0.097560976,0.170731707,0.390243902,0.414634146,non_antiviral_peptide
36,-1,5347.97,-0.72,0.025,0.025,0.05,0.175,0.025,0.025,0.025,0,0.125,0.225,0,0,0.075,0.025,0.075,0.025,0,0.05,0,0.025,0.15,0.7,0.125,0.275,0.075,0.45,0.225,0.225,0.45,0.2,0.325,non_antiviral_peptide
19,-1,3857.15,0.055882353,0.088235294,0.029411765,0.029411765,0.088235294,0.029411765,0.147058824,0,0.058823529,0.088235294,0.058823529,0,0.029411765,0.029411765,0,0,0.088235294,0.117647059,0.088235294,0,0,0.5,0.441176471,0.029411765,0.205882353,0.029411765,0.205882353,0.117647059,0.088235294,0.235294118,0.470588235,0.264705882,non_antiviral_peptide
8,0,2303.53,0.123809524,0.047619048,0,0.047619048,0,0,0.19047619,0,0.095238095,0.047619048,0.047619048,0.047619048,0,0.142857143,0,0,0.095238095,0.095238095,0.047619048,0,0.047619048,0.476190476,0.428571429,0.047619048,0.19047619,0.047619048,0.095238095,0.047619048,0.047619048,0.095238095,0.619047619,0.238095238,non_antiviral_peptide
4,1,1601.98,2.214285714,0.071428571,0,0,0,0,0,0,0.071428571,0.071428571,0.214285714,0.071428571,0,0,0,0,0.071428571,0.071428571,0.285714286,0,0,0.214285714,0.714285714,0,0.571428571,0,0.071428571,0,0.071428571,0.071428571,0.214285714,0.642857143,non_antiviral_peptide
6,-1,1616.8,0.6,0.142857143,0,0,0.071428571,0.071428571,0.071428571,0,0,0,0.285714286,0,0,0.071428571,0.142857143,0,0,0.071428571,0,0,0,0.285714286,0.571428571,0.071428571,0.285714286,0.071428571,0.071428571,0.071428571,0,0.214285714,0.357142857,0.357142857,non_antiviral_peptide
8,0,3879.52,1.76875,0.15625,0.0625,0.03125,0,0.0625,0.03125,0,0.03125,0.03125,0.3125,0,0,0.03125,0,0,0.0625,0.03125,0.0625,0.03125,0.03125,0.375,0.46875,0.125,0.40625,0.125,0.0625,0.03125,0.03125,0.0625,0.34375,0.5625,non_antiviral_peptide
19,0,2759.96,-0.75,0.136363636,0,0.045454545,0,0,0.045454545,0.090909091,0,0,0,0.090909091,0.136363636,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.045454545,0.045454545,0.318181818,0.5,0.136363636,0.090909091,0.181818182,0.181818182,0.045454545,0.136363636,0.272727273,0.454545455,0.227272727,non_antiviral_peptide
24,5,3246.76,-0.3,0,0.04,0,0,0.04,0.04,0,0.08,0.04,0.16,0,0,0.2,0.04,0.16,0.08,0.04,0,0.04,0,0.2,0.52,0.24,0.24,0.08,0.2,0,0.2,0.24,0.36,0.36,non_antiviral_peptide
11,-2,1715.87,-0.707142857,0.071428571,0.142857143,0,0.214285714,0,0,0,0,0.071428571,0,0.071428571,0,0,0.142857143,0,0,0.142857143,0.071428571,0,0,0.357142857,0.571428571,0,0.071428571,0,0.285714286,0.214285714,0.071428571,0.428571429,0.214285714,0.285714286,non_antiviral_peptide
34,-6,5125.42,-0.5125,0,0.025,0.075,0.175,0.05,0.05,0,0.05,0.05,0.125,0,0.075,0.025,0,0.05,0.075,0.075,0.075,0,0,0.3,0.575,0.1,0.25,0.05,0.35,0.25,0.1,0.425,0.225,0.325,non_antiviral_peptide
22,0,2982.15,-0.968,0.12,0.04,0.04,0.08,0,0.04,0.04,0,0.04,0.04,0.04,0.04,0.12,0.04,0.08,0.16,0,0.04,0,0,0.4,0.48,0.08,0.08,0.04,0.28,0.12,0.16,0.32,0.48,0.16,non_antiviral_peptide
10,0,2239.43,0.504761905,0.142857143,0,0.047619048,0,0,0.142857143,0,0.047619048,0.047619048,0.095238095,0,0.047619048,0.047619048,0.047619048,0,0.095238095,0.047619048,0.142857143,0,0,0.476190476,0.476190476,0,0.285714286,0,0.095238095,0.047619048,0.047619048,0.19047619,0.476190476,0.285714286,non_antiviral_peptide
24,2,4491.91,-0.215384615,0.076923077,0.025641026,0,0.051282051,0,0.179487179,0.051282051,0.051282051,0.051282051,0.051282051,0,0,0.102564103,0,0.051282051,0.076923077,0.102564103,0.076923077,0.025641026,0,0.461538462,0.435897436,0.076923077,0.179487179,0.076923077,0.205128205,0.051282051,0.153846154,0.153846154,0.58974359,0.230769231,non_antiviral_peptide
7,1,1372.52,0.7,0.153846154,0.076923077,0,0,0,0.076923077,0,0,0,0.153846154,0,0,0.076923077,0,0.076923077,0.153846154,0.076923077,0.076923077,0,0,0.538461538,0.307692308,0.076923077,0.230769231,0,0.076923077,0,0.076923077,0.076923077,0.538461538,0.307692308,non_antiviral_peptide
28,-8,3670.61,-2.155555556,0,0,0.111111111,0.222222222,0,0,0.074074074,0,0,0,0,0.074074074,0.111111111,0.074074074,0.037037037,0.037037037,0.037037037,0.074074074,0,0.111111111,0.185185185,0.62962963,0.148148148,0.074074074,0.185185185,0.444444444,0.333333333,0.111111111,0.518518519,0.37037037,0.074074074,non_antiviral_peptide
23,-1,2988.19,0.0625,0.083333333,0,0.125,0.041666667,0.041666667,0,0,0.125,0,0.041666667,0,0,0,0.041666667,0.125,0.125,0.083333333,0.125,0,0,0.416666667,0.375,0.166666667,0.291666667,0.041666667,0.291666667,0.166666667,0.125,0.333333333,0.291666667,0.333333333,non_antiviral_peptide
17,2,5209.2,1.595,0.075,0.05,0,0.025,0.1,0.025,0.025,0.025,0.025,0.275,0,0,0.05,0.025,0.05,0.025,0,0.15,0.05,0,0.175,0.6,0.2,0.45,0.175,0.125,0.025,0.1,0.125,0.2,0.65,non_antiviral_peptide
14,2,1588.68,-0.578571429,0.214285714,0,0,0,0,0.071428571,0,0,0,0,0,0.071428571,0.071428571,0,0.142857143,0.142857143,0.071428571,0.071428571,0.071428571,0,0.5,0.214285714,0.214285714,0.071428571,0.071428571,0.142857143,0,0.142857143,0.214285714,0.571428571,0.142857143,non_antiviral_peptide
18,-2,3086.15,-0.638461538,0.153846154,0.038461538,0.038461538,0.076923077,0,0.038461538,0,0,0,0,0.038461538,0,0.115384615,0.038461538,0.038461538,0.230769231,0,0.038461538,0,0.115384615,0.5,0.307692308,0.153846154,0.038461538,0.115384615,0.153846154,0.115384615,0.038461538,0.192307692,0.653846154,0.115384615,non_antiviral_peptide
32,-4,4797.82,-0.771794872,0.153846154,0,0.076923077,0.051282051,0.076923077,0.076923077,0,0,0,0.025641026,0.025641026,0.128205128,0.025641026,0.025641026,0.025641026,0.128205128,0.076923077,0,0.051282051,0.025641026,0.512820513,0.282051282,0.179487179,0.025641026,0.153846154,0.153846154,0.128205128,0.025641026,0.307692308,0.487179487,0.179487179,non_antiviral_peptide
23,5,2544.84,-0.376190476,0.142857143,0.19047619,0,0,0,0.19047619,0,0,0,0.047619048,0,0,0,0,0.238095238,0.047619048,0,0,0.047619048,0.047619048,0.571428571,0.047619048,0.333333333,0.047619048,0.095238095,0.238095238,0,0.238095238,0.238095238,0.428571429,0.285714286,non_antiviral_peptide
20,1,2761.99,-0.736363636,0.090909091,0,0.090909091,0.045454545,0.090909091,0.090909091,0,0,0.136363636,0.090909091,0,0.045454545,0,0.045454545,0.045454545,0,0.090909091,0.045454545,0,0.045454545,0.363636364,0.409090909,0.181818182,0.136363636,0.136363636,0.318181818,0.136363636,0.181818182,0.409090909,0.318181818,0.227272727,non_antiviral_peptide
8,-3,2601.91,0.647619048,0.142857143,0,0,0.142857143,0,0.047619048,0.047619048,0.047619048,0,0.19047619,0.047619048,0,0.047619048,0.047619048,0,0,0,0.095238095,0,0.095238095,0.19047619,0.666666667,0.095238095,0.333333333,0.142857143,0.19047619,0.142857143,0.047619048,0.19047619,0.380952381,0.380952381,non_antiviral_peptide
27,2,2945.13,-0.691666667,0.083333333,0,0.041666667,0.041666667,0.041666667,0.083333333,0.041666667,0,0,0.041666667,0.041666667,0,0,0.041666667,0.166666667,0.166666667,0.083333333,0.083333333,0,0,0.458333333,0.291666667,0.208333333,0.125,0.083333333,0.291666667,0.083333333,0.208333333,0.291666667,0.458333333,0.208333333,non_antiviral_peptide
26,-1,4992.38,-0.036585366,0.097560976,0.024390244,0.024390244,0.024390244,0.048780488,0.048780488,0.048780488,0.024390244,0,0.12195122,0,0.073170732,0.12195122,0.073170732,0.024390244,0.097560976,0.024390244,0.073170732,0,0.024390244,0.317073171,0.56097561,0.097560976,0.219512195,0.12195122,0.12195122,0.048780488,0.073170732,0.219512195,0.463414634,0.292682927,non_antiviral_peptide
17,0,3434.61,0.135483871,0.225806452,0.032258065,0,0.032258065,0.032258065,0.064516129,0.032258065,0,0,0.096774194,0,0,0.096774194,0.064516129,0.032258065,0.193548387,0.032258065,0.032258065,0,0,0.548387097,0.35483871,0.064516129,0.129032258,0.064516129,0.096774194,0.032258065,0.064516129,0.129032258,0.64516129,0.193548387,non_antiviral_peptide
31,6,4526.28,0.636363636,0,0.03030303,0,0,0.121212121,0,0,0.03030303,0.03030303,0.242424242,0.03030303,0.03030303,0.03030303,0,0.151515152,0.090909091,0.060606061,0.060606061,0,0.060606061,0.181818182,0.454545455,0.333333333,0.333333333,0.181818182,0.181818182,0,0.181818182,0.212121212,0.242424242,0.515151515,non_antiviral_peptide
14,1,2426.6,0.295238095,0.095238095,0,0.047619048,0,0.047619048,0.047619048,0,0,0.047619048,0.142857143,0,0,0.047619048,0,0.047619048,0.285714286,0,0.095238095,0,0.047619048,0.476190476,0.333333333,0.142857143,0.238095238,0.095238095,0.142857143,0.047619048,0.095238095,0.142857143,0.523809524,0.285714286,non_antiviral_peptide
34,5,4279.8,-0.391176471,0.058823529,0.029411765,0.029411765,0.029411765,0.029411765,0.058823529,0.029411765,0,0.058823529,0.176470588,0,0,0.088235294,0.029411765,0.147058824,0.088235294,0.058823529,0.058823529,0,0,0.323529412,0.470588235,0.176470588,0.235294118,0.058823529,0.294117647,0.058823529,0.235294118,0.294117647,0.382352941,0.294117647,non_antiviral_peptide
14,0,3078.43,0.456,0.12,0.08,0.08,0,0.04,0.04,0,0,0,0.2,0,0,0.12,0,0.08,0.08,0,0.04,0.04,0.04,0.4,0.36,0.2,0.24,0.12,0.16,0.08,0.08,0.16,0.4,0.4,non_antiviral_peptide
27,1,4147.44,-0.202857143,0.114285714,0.028571429,0.028571429,0,0.028571429,0.028571429,0.028571429,0,0,0.085714286,0.028571429,0.085714286,0.114285714,0.057142857,0.057142857,0.171428571,0.028571429,0.085714286,0,0,0.4,0.485714286,0.085714286,0.171428571,0.057142857,0.114285714,0.028571429,0.085714286,0.228571429,0.485714286,0.257142857,non_antiviral_peptide
12,2,2249.63,0.873684211,0.052631579,0.052631579,0.052631579,0,0,0.052631579,0,0,0.105263158,0.368421053,0,0,0,0,0.052631579,0.105263158,0.052631579,0.052631579,0,0,0.368421053,0.526315789,0.052631579,0.421052632,0,0.210526316,0.052631579,0.157894737,0.210526316,0.263157895,0.473684211,non_antiviral_peptide
3,0,2445.92,2.372727273,0.181818182,0.045454545,0,0,0,0.045454545,0,0.045454545,0,0.363636364,0.045454545,0,0,0,0,0.090909091,0.045454545,0.090909091,0,0,0.409090909,0.545454545,0,0.5,0,0,0,0,0,0.363636364,0.590909091,non_antiviral_peptide
31,2,5251.02,0.575,0.025,0.025,0.025,0.075,0.075,0.025,0.025,0.075,0.075,0.125,0.025,0.05,0,0,0.075,0.075,0,0.175,0,0.025,0.175,0.625,0.175,0.375,0.125,0.275,0.1,0.175,0.3,0.175,0.5,non_antiviral_peptide
38,0,4944.28,-0.744736842,0.105263158,0,0.078947368,0.078947368,0.052631579,0.052631579,0.026315789,0.105263158,0.078947368,0.052631579,0,0.026315789,0,0.052631579,0.078947368,0.078947368,0.052631579,0,0.026315789,0.026315789,0.368421053,0.421052632,0.184210526,0.157894737,0.131578947,0.342105263,0.157894737,0.184210526,0.394736842,0.342105263,0.236842105,non_antiviral_peptide
24,3,4792.54,0.781578947,0.026315789,0,0,0.026315789,0.052631579,0.026315789,0,0.078947368,0.026315789,0.210526316,0,0,0.131578947,0.026315789,0.078947368,0.131578947,0.026315789,0.105263158,0.026315789,0,0.210526316,0.605263158,0.157894737,0.394736842,0.078947368,0.131578947,0.026315789,0.105263158,0.157894737,0.342105263,0.473684211,non_antiviral_peptide
41,-2,4531.56,-1.517142857,0.057142857,0,0,0.114285714,0.028571429,0.028571429,0.057142857,0,0,0.085714286,0,0.171428571,0.028571429,0.085714286,0.057142857,0.142857143,0.057142857,0,0,0.057142857,0.285714286,0.542857143,0.142857143,0.085714286,0.142857143,0.228571429,0.114285714,0.114285714,0.428571429,0.428571429,0.114285714,non_antiviral_peptide
34,-2,4915.19,-1.125641026,0.051282051,0,0.051282051,0.076923077,0,0.051282051,0.076923077,0.025641026,0.025641026,0.102564103,0.025641026,0.025641026,0.128205128,0.076923077,0.051282051,0.128205128,0.051282051,0,0.025641026,0,0.333333333,0.564102564,0.076923077,0.128205128,0.102564103,0.282051282,0.128205128,0.153846154,0.307692308,0.487179487,0.179487179,non_antiviral_peptide
14,-3,2296.42,-0.121052632,0.105263158,0,0.105263158,0.157894737,0.052631579,0.105263158,0,0,0,0.210526316,0,0,0,0,0.105263158,0.052631579,0,0.052631579,0,0,0.368421053,0.421052632,0.157894737,0.263157895,0.052631579,0.368421053,0.263157895,0.105263158,0.368421053,0.263157895,0.315789474,non_antiviral_peptide
19,-1,2541.64,-1.276190476,0,0.047619048,0.047619048,0.047619048,0,0.142857143,0.047619048,0.047619048,0.047619048,0.047619048,0,0.095238095,0.047619048,0.142857143,0,0.095238095,0.047619048,0,0.047619048,0,0.380952381,0.523809524,0.047619048,0.095238095,0.095238095,0.19047619,0.095238095,0.095238095,0.380952381,0.380952381,0.19047619,non_antiviral_peptide
37,3,4577.06,-0.702941176,0.058823529,0.058823529,0,0.029411765,0.029411765,0.029411765,0,0,0,0.058823529,0.058823529,0.058823529,0.058823529,0.088235294,0.117647059,0.147058824,0.029411765,0.029411765,0.117647059,0,0.323529412,0.382352941,0.264705882,0.088235294,0.147058824,0.147058824,0.029411765,0.117647059,0.294117647,0.323529412,0.352941176,non_antiviral_peptide
14,0,2209.44,0.394444444,0,0,0,0,0.055555556,0,0,0,0,0.333333333,0,0,0,0.222222222,0,0.166666667,0.166666667,0,0,0,0.333333333,0.555555556,0.055555556,0.333333333,0.055555556,0,0,0,0.222222222,0.333333333,0.388888889,non_antiviral_peptide
7,0,2574.9,1.086956522,0.173913043,0.043478261,0,0,0,0.043478261,0.086956522,0.043478261,0,0.173913043,0.086956522,0,0.043478261,0,0,0.217391304,0,0.043478261,0,0,0.47826087,0.47826087,0,0.260869565,0.086956522,0.086956522,0,0.086956522,0,0.565217391,0.391304348,non_antiviral_peptide
7,-2,2788.06,-0.116666667,0.041666667,0,0.041666667,0.041666667,0,0.125,0.041666667,0.041666667,0,0,0,0,0.291666667,0,0,0.041666667,0.041666667,0.166666667,0.083333333,0,0.291666667,0.583333333,0.083333333,0.208333333,0.125,0.125,0.083333333,0.041666667,0.083333333,0.583333333,0.291666667,non_antiviral_peptide
13,3,2622.99,-0.659090909,0.090909091,0,0,0,0,0.136363636,0.090909091,0,0.045454545,0.136363636,0.045454545,0,0.272727273,0,0.090909091,0,0,0,0,0.045454545,0.227272727,0.590909091,0.136363636,0.136363636,0.136363636,0.227272727,0,0.227272727,0.136363636,0.636363636,0.181818182,non_antiviral_peptide
45,1,5097.41,-1.017948718,0.205128205,0,0.051282051,0.076923077,0,0.025641026,0,0.025641026,0.025641026,0.051282051,0,0.025641026,0.025641026,0.102564103,0.128205128,0.051282051,0.051282051,0.025641026,0.076923077,0.025641026,0.384615385,0.358974359,0.230769231,0.102564103,0.102564103,0.282051282,0.128205128,0.153846154,0.41025641,0.384615385,0.179487179,non_antiviral_peptide
24,1,2408.58,-1.068421053,0,0.052631579,0.105263158,0.052631579,0,0,0,0,0.052631579,0.105263158,0,0.105263158,0.052631579,0,0.157894737,0.105263158,0.052631579,0.105263158,0,0,0.315789474,0.473684211,0.157894737,0.210526316,0,0.368421053,0.157894737,0.210526316,0.473684211,0.210526316,0.263157895,non_antiviral_peptide
16,0,1664.72,-2.057142857,0,0,0.142857143,0.142857143,0,0.142857143,0,0,0.214285714,0.071428571,0,0,0,0,0.071428571,0.142857143,0,0,0,0,0.428571429,0.428571429,0.071428571,0.071428571,0,0.571428571,0.285714286,0.285714286,0.571428571,0.285714286,0.071428571,non_antiviral_peptide
25,5,2739.04,-1.133333333,0.095238095,0.047619048,0,0,0,0,0.19047619,0,0.095238095,0.047619048,0,0.047619048,0.047619048,0,0.142857143,0.095238095,0,0.095238095,0,0.047619048,0.238095238,0.523809524,0.19047619,0.142857143,0.238095238,0.428571429,0,0.428571429,0.285714286,0.476190476,0.19047619,non_antiviral_peptide
21,-2,3920.34,0.474193548,0.096774194,0.032258065,0.032258065,0.064516129,0.064516129,0,0.032258065,0.064516129,0,0.161290323,0,0.064516129,0.032258065,0.096774194,0.032258065,0,0.096774194,0.096774194,0,0,0.258064516,0.612903226,0.096774194,0.322580645,0.096774194,0.161290323,0.096774194,0.064516129,0.290322581,0.258064516,0.419354839,non_antiviral_peptide
17,1,2677.99,-0.468181818,0.045454545,0,0.045454545,0.045454545,0,0.090909091,0.090909091,0,0.090909091,0.136363636,0.045454545,0,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.090909091,0,0,0.318181818,0.590909091,0.045454545,0.227272727,0.090909091,0.318181818,0.090909091,0.227272727,0.272727273,0.409090909,0.272727273,non_antiviral_peptide
22,0,2631.81,-0.50952381,0.095238095,0,0.095238095,0.047619048,0,0,0,0,0,0.095238095,0.095238095,0,0,0,0.142857143,0.19047619,0.095238095,0.047619048,0,0.047619048,0.476190476,0.285714286,0.19047619,0.142857143,0.047619048,0.285714286,0.142857143,0.142857143,0.285714286,0.428571429,0.238095238,non_antiviral_peptide
13,-1,1613.66,-1.114285714,0.142857143,0.142857143,0.142857143,0.071428571,0,0.071428571,0,0,0.071428571,0,0,0,0,0.071428571,0.071428571,0,0.142857143,0,0,0,0.642857143,0.214285714,0.071428571,0,0,0.357142857,0.214285714,0.142857143,0.428571429,0.357142857,0.142857143,non_antiviral_peptide
11,1,1517.63,-0.142857143,0.285714286,0,0.071428571,0,0,0.071428571,0,0,0.071428571,0.071428571,0,0,0,0.071428571,0.071428571,0,0.142857143,0.071428571,0,0,0.571428571,0.285714286,0.071428571,0.142857143,0,0.214285714,0.071428571,0.142857143,0.285714286,0.5,0.142857143,non_antiviral_peptide
11,1,1609.8,-1.538461538,0,0,0,0.076923077,0,0.076923077,0.153846154,0.076923077,0.153846154,0.076923077,0,0,0.153846154,0.153846154,0,0,0,0,0,0,0.076923077,0.846153846,0,0.153846154,0.153846154,0.384615385,0.076923077,0.307692308,0.384615385,0.384615385,0.153846154,non_antiviral_peptide
21,0,3255.57,-0.465384615,0.076923077,0.115384615,0.038461538,0.076923077,0,0.038461538,0,0.076923077,0.115384615,0,0.038461538,0.076923077,0,0.038461538,0,0.076923077,0.076923077,0.038461538,0.038461538,0.038461538,0.423076923,0.461538462,0.076923077,0.115384615,0.076923077,0.230769231,0.115384615,0.115384615,0.346153846,0.307692308,0.307692308,non_antiviral_peptide
13,-2,3763.1,0.6125,0.09375,0.03125,0.03125,0.0625,0.09375,0.03125,0,0.03125,0.03125,0.09375,0,0.03125,0.125,0,0,0.15625,0.03125,0.125,0,0,0.375,0.5,0.09375,0.25,0.09375,0.125,0.09375,0.03125,0.15625,0.4375,0.375,non_antiviral_peptide
22,1,3331.66,-0.853846154,0.038461538,0,0,0.076923077,0.038461538,0,0.076923077,0,0.115384615,0.038461538,0.115384615,0,0.038461538,0.076923077,0,0.230769231,0.038461538,0.038461538,0,0.038461538,0.307692308,0.576923077,0.076923077,0.076923077,0.153846154,0.269230769,0.076923077,0.192307692,0.269230769,0.461538462,0.230769231,non_antiviral_peptide
7,-3,2375.64,0.255,0.15,0.05,0,0.2,0,0.05,0,0.1,0.05,0.05,0,0,0.15,0,0,0,0,0.1,0.05,0,0.25,0.65,0.05,0.25,0.05,0.25,0.2,0.05,0.25,0.35,0.35,non_antiviral_peptide
